task_name,compile_pass,stdout_stderr
144,True,data/Hetrify/144/144_func_gen.c: In function ‘simplified_strlen’:\ndata/Hetrify/144/144_func_gen.c:27:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   27 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/144/144_func_gen.c: In function ‘simplified_atoi’:\ndata/Hetrify/144/144_func_gen.c:127:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  127 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/144/144_func_gen.c: In function ‘simplify’:\ndata/Hetrify/144/144_func_gen.c:390:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  390 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/144/144_func_gen.c:391:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  391 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/144/144_func_gen.c:602:58: warning: passing argument 1 of ‘simplified_atoi’ makes pointer from integer without a cast [-Wint-conversion]\n  602 |     c->gp_regs[a0] = (uint64_t)simplified_atoi(c->gp_regs[a0]);\n      |                                                ~~~~~~~~~~^~~~\n      |                                                          |\n      |                                                          uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:122:27: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int simplified_atoi(void* arg0){\n      |                     ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:709:60: warning: passing argument 1 of ‘simplified_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  709 |     c->gp_regs[a0] = (uint64_t)simplified_strlen(c->gp_regs[a0]);\n      |                                                  ~~~~~~~~~~^~~~\n      |                                                            |\n      |                                                            uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:22:29: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int simplified_strlen(void* arg0){\n      |                       ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:764:58: warning: passing argument 1 of ‘simplified_atoi’ makes pointer from integer without a cast [-Wint-conversion]\n  764 |     c->gp_regs[a0] = (uint64_t)simplified_atoi(c->gp_regs[a0]);\n      |                                                ~~~~~~~~~~^~~~\n      |                                                          |\n      |                                                          uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:122:27: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int simplified_atoi(void* arg0){\n      |                     ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:796:60: warning: passing argument 1 of ‘simplified_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  796 |     c->gp_regs[a0] = (uint64_t)simplified_strlen(c->gp_regs[a0]);\n      |                                                  ~~~~~~~~~~^~~~\n      |                                                            |\n      |                                                            uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:22:29: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int simplified_strlen(void* arg0){\n      |                       ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:984:58: warning: passing argument 1 of ‘simplified_atoi’ makes pointer from integer without a cast [-Wint-conversion]\n  984 |     c->gp_regs[a0] = (uint64_t)simplified_atoi(c->gp_regs[a0]);\n      |                                                ~~~~~~~~~~^~~~\n      |                                                          |\n      |                                                          uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:122:27: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int simplified_atoi(void* arg0){\n      |                     ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:1091:60: warning: passing argument 1 of ‘simplified_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n 1091 |     c->gp_regs[a0] = (uint64_t)simplified_strlen(c->gp_regs[a0]);\n      |                                                  ~~~~~~~~~~^~~~\n      |                                                            |\n      |                                                            uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:22:29: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int simplified_strlen(void* arg0){\n      |                       ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:1146:58: warning: passing argument 1 of ‘simplified_atoi’ makes pointer from integer without a cast [-Wint-conversion]\n 1146 |     c->gp_regs[a0] = (uint64_t)simplified_atoi(c->gp_regs[a0]);\n      |                                                ~~~~~~~~~~^~~~\n      |                                                          |\n      |                                                          uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:122:27: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int simplified_atoi(void* arg0){\n      |                     ~~~~~~^~~~\ndata/Hetrify/144/144_func_gen.c:1178:60: warning: passing argument 1 of ‘simplified_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n 1178 |     c->gp_regs[a0] = (uint64_t)simplified_strlen(c->gp_regs[a0]);\n      |                                                  ~~~~~~~~~~^~~~\n      |                                                            |\n      |                                                            uint64_t {aka long unsigned int}\ndata/Hetrify/144/144_func_gen.c:22:29: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int simplified_strlen(void* arg0){\n      |                       ~~~~~~^~~~\n
145,True,"data/Hetrify/145/145_func_gen.c: In function ‘int_to_str’:\ndata/Hetrify/145/145_func_gen.c:106:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘char *’ makes integer from pointer without a cast [-Wint-conversion]\n  106 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/145/145_func_gen.c: In function ‘order_by_points’:\ndata/Hetrify/145/145_func_gen.c:608:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  608 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/145/145_func_gen.c:610:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n  610 |     c->gp_regs[a2]=arg2;\n      |                   ^\ndata/Hetrify/145/145_func_gen.c:740:68: warning: passing argument 2 of ‘int_to_str’ makes pointer from integer without a cast [-Wint-conversion]\n  740 |     c->gp_regs[a0] = (uint64_t)int_to_str(c->gp_regs[a0],c->gp_regs[a1]);\n      |                                                          ~~~~~~~~~~^~~~\n      |                                                                    |\n      |                                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/145/145_func_gen.c:100:32: note: expected ‘char *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  100 | int int_to_str(int arg0, char* arg1){\n      |                          ~~~~~~^~~~\n"
146,True,"data/Hetrify/146/146_func_gen.c: In function ‘int_to_str’:\ndata/Hetrify/146/146_func_gen.c:198:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘char *’ makes integer from pointer without a cast [-Wint-conversion]\n  198 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/146/146_func_gen.c: In function ‘specialFilter’:\ndata/Hetrify/146/146_func_gen.c:530:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  530 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/146/146_func_gen.c:654:41: warning: passing argument 2 of ‘int_to_str’ makes pointer from integer without a cast [-Wint-conversion]\n  654 |     int_to_str(c->gp_regs[a0],c->gp_regs[a1]);\n      |                               ~~~~~~~~~~^~~~\n      |                                         |\n      |                                         uint64_t {aka long unsigned int}\ndata/Hetrify/146/146_func_gen.c:192:33: note: expected ‘char *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  192 | void int_to_str(int arg0, char* arg1){\n      |                           ~~~~~~^~~~\nIn file included from data/Hetrify/146/146_test.c:2:\ndata/Hetrify/146/146_test.c: In function ‘main’:\ndata/Hetrify/146/146_test.c:26:12: warning: ‘specialFilter’ accessing 4 bytes in a region of size 0 [-Wstringop-overflow=]\n   26 |     assert(specialFilter(a7, 0) == 0);\n      |            ^~~~~~~~~~~~~~~~~~~~\ndata/Hetrify/146/146_test.c:26:12: note: referencing argument 1 of type ‘int *’\ndata/Hetrify/146/146_test.c:4:5: note: in a call to function ‘specialFilter’\n    4 | int specialFilter(int nums[], int numsSize);\n      |     ^~~~~~~~~~~~~\n"
147,True,
150,True,
152,True,data/Hetrify/152/152_func_gen.c: In function ‘compare’:\ndata/Hetrify/152/152_func_gen.c:105:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  105 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/152/152_func_gen.c:107:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  107 |     c->gp_regs[a2]=arg2;\n      |                   ^\ndata/Hetrify/152/152_func_gen.c:109:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n  109 |     c->gp_regs[a4]=arg4;\n      |                   ^\n
154,True,"data/Hetrify/154/154_func_gen.c: In function ‘my_strlen’:\ndata/Hetrify/154/154_func_gen.c:27:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   27 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/154/154_func_gen.c: In function ‘my_strstr’:\ndata/Hetrify/154/154_func_gen.c:127:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  127 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/154/154_func_gen.c:128:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  128 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/154/154_func_gen.c:164:52: warning: passing argument 1 of ‘my_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  164 |     c->gp_regs[a0] = (uint64_t)my_strlen(c->gp_regs[a0]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/154/154_func_gen.c:22:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int my_strlen(void* arg0){\n      |               ~~~~~~^~~~\ndata/Hetrify/154/154_func_gen.c:182:52: warning: passing argument 1 of ‘my_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  182 |     c->gp_regs[a0] = (uint64_t)my_strlen(c->gp_regs[a0]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/154/154_func_gen.c:22:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int my_strlen(void* arg0){\n      |               ~~~~~~^~~~\ndata/Hetrify/154/154_func_gen.c: In function ‘cycpattern_check’:\ndata/Hetrify/154/154_func_gen.c:491:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  491 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/154/154_func_gen.c:492:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  492 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/154/154_func_gen.c:528:52: warning: passing argument 1 of ‘my_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  528 |     c->gp_regs[a0] = (uint64_t)my_strlen(c->gp_regs[a0]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/154/154_func_gen.c:22:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int my_strlen(void* arg0){\n      |               ~~~~~~^~~~\ndata/Hetrify/154/154_func_gen.c:812:52: warning: passing argument 1 of ‘my_strstr’ makes pointer from integer without a cast [-Wint-conversion]\n  812 |     c->gp_regs[a0] = (uint64_t)my_strstr(c->gp_regs[a0],c->gp_regs[a1]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/154/154_func_gen.c:122:23: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | char* my_strstr(void* arg0, void* arg1){\n      |                 ~~~~~~^~~~\ndata/Hetrify/154/154_func_gen.c:812:67: warning: passing argument 2 of ‘my_strstr’ makes pointer from integer without a cast [-Wint-conversion]\n  812 |     c->gp_regs[a0] = (uint64_t)my_strstr(c->gp_regs[a0],c->gp_regs[a1]);\n      |                                                         ~~~~~~~~~~^~~~\n      |                                                                   |\n      |                                                                   uint64_t {aka long unsigned int}\ndata/Hetrify/154/154_func_gen.c:122:35: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | char* my_strstr(void* arg0, void* arg1){\n      |                             ~~~~~~^~~~\n"
18,True,"data/Hetrify/18/18_func_gen.c: In function ‘string_length’:\ndata/Hetrify/18/18_func_gen.c:26:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   26 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/18/18_func_gen.c: In function ‘how_many_times’:\ndata/Hetrify/18/18_func_gen.c:126:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  126 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/18/18_func_gen.c:127:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  127 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/18/18_func_gen.c:168:56: warning: passing argument 1 of ‘string_length’ makes pointer from integer without a cast [-Wint-conversion]\n  168 |     c->gp_regs[a0] = (uint64_t)string_length(c->gp_regs[a0]);\n      |                                              ~~~~~~~~~~^~~~\n      |                                                        |\n      |                                                        uint64_t {aka long unsigned int}\ndata/Hetrify/18/18_func_gen.c:21:25: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   21 | int string_length(void* arg0){\n      |                   ~~~~~~^~~~\ndata/Hetrify/18/18_func_gen.c:186:56: warning: passing argument 1 of ‘string_length’ makes pointer from integer without a cast [-Wint-conversion]\n  186 |     c->gp_regs[a0] = (uint64_t)string_length(c->gp_regs[a0]);\n      |                                              ~~~~~~~~~~^~~~\n      |                                                        |\n      |                                                        uint64_t {aka long unsigned int}\ndata/Hetrify/18/18_func_gen.c:21:25: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   21 | int string_length(void* arg0){\n      |                   ~~~~~~^~~~\nIn file included from data/Hetrify/18/18_test.c:2:\ndata/Hetrify/18/18_test.c: In function ‘main’:\ndata/Hetrify/18/18_test.c:8:12: warning: implicit declaration of function ‘how_many_times’ [-Wimplicit-function-declaration]\n    8 |     assert(how_many_times("""", ""x"") == 0);\n      |            ^~~~~~~~~~~~~~\n"
23,True,data/Hetrify/23/23_func_gen.c: In function ‘c_strlen’:\ndata/Hetrify/23/23_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/23/23_test.c:3:5: warning: conflicting types for built-in function ‘strlen’; expected ‘long unsigned int(const char *)’ [-Wbuiltin-declaration-mismatch]\n    3 | int strlen(const char* str);\n      |     ^~~~~~\ndata/Hetrify/23/23_test.c:3:1: note: ‘strlen’ is declared in header ‘<string.h>’\n    2 | #include <assert.h>\n  +++ |+#include <string.h>\n    3 | int strlen(const char* str);\n
24,True,
3,True,data/Hetrify/3/3_func_gen.c: In function ‘below_zero’:\ndata/Hetrify/3/3_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\n
31,True,
36,True,
39,True,
40,True,data/Hetrify/40/40_func_gen.c: In function ‘triples_sum_to_zero’:\ndata/Hetrify/40/40_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\n
41,True,
42,True,data/Hetrify/42/42_func_gen.c: In function ‘incr_list’:\ndata/Hetrify/42/42_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\n
43,True,data/Hetrify/43/43_func_gen.c: In function ‘pairs_sum_to_zero’:\ndata/Hetrify/43/43_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\n
44,True,
46,True,
48,True,"data/Hetrify/48/48_func_gen.c: In function ‘my_strlen’:\ndata/Hetrify/48/48_func_gen.c:28:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   28 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c: In function ‘my_strcmp’:\ndata/Hetrify/48/48_func_gen.c:128:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  128 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c:129:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  129 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c: In function ‘reverse_string’:\ndata/Hetrify/48/48_func_gen.c:471:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  471 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c:472:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘char *’ makes integer from pointer without a cast [-Wint-conversion]\n  472 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c: In function ‘is_palindrome’:\ndata/Hetrify/48/48_func_gen.c:677:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  677 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/48/48_func_gen.c:761:52: warning: passing argument 1 of ‘my_strlen’ makes pointer from integer without a cast [-Wint-conversion]\n  761 |     c->gp_regs[a0] = (uint64_t)my_strlen(c->gp_regs[a0]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/48/48_func_gen.c:23:30: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   23 | unsigned int my_strlen(void* arg0){\n      |                        ~~~~~~^~~~\ndata/Hetrify/48/48_func_gen.c:927:30: warning: passing argument 1 of ‘reverse_string’ makes pointer from integer without a cast [-Wint-conversion]\n  927 |     reverse_string(c->gp_regs[a0],c->gp_regs[a1],c->gp_regs[a2]);\n      |                    ~~~~~~~~~~^~~~\n      |                              |\n      |                              uint64_t {aka long unsigned int}\ndata/Hetrify/48/48_func_gen.c:466:27: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  466 | void reverse_string(void* arg0, char* arg1, unsigned int arg2){\n      |                     ~~~~~~^~~~\ndata/Hetrify/48/48_func_gen.c:927:45: warning: passing argument 2 of ‘reverse_string’ makes pointer from integer without a cast [-Wint-conversion]\n  927 |     reverse_string(c->gp_regs[a0],c->gp_regs[a1],c->gp_regs[a2]);\n      |                                   ~~~~~~~~~~^~~~\n      |                                             |\n      |                                             uint64_t {aka long unsigned int}\ndata/Hetrify/48/48_func_gen.c:466:39: note: expected ‘char *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  466 | void reverse_string(void* arg0, char* arg1, unsigned int arg2){\n      |                                 ~~~~~~^~~~\ndata/Hetrify/48/48_func_gen.c:941:52: warning: passing argument 1 of ‘my_strcmp’ makes pointer from integer without a cast [-Wint-conversion]\n  941 |     c->gp_regs[a0] = (uint64_t)my_strcmp(c->gp_regs[a0],c->gp_regs[a1]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/48/48_func_gen.c:123:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  123 | int my_strcmp(void* arg0, void* arg1){\n      |               ~~~~~~^~~~\ndata/Hetrify/48/48_func_gen.c:941:67: warning: passing argument 2 of ‘my_strcmp’ makes pointer from integer without a cast [-Wint-conversion]\n  941 |     c->gp_regs[a0] = (uint64_t)my_strcmp(c->gp_regs[a0],c->gp_regs[a1]);\n      |                                                         ~~~~~~~~~~^~~~\n      |                                                                   |\n      |                                                                   uint64_t {aka long unsigned int}\ndata/Hetrify/48/48_func_gen.c:123:33: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  123 | int my_strcmp(void* arg0, void* arg1){\n      |                           ~~~~~~^~~~\n"
49,True,
52,True,data/Hetrify/52/52_func_gen.c: In function ‘below_threshold’:\ndata/Hetrify/52/52_func_gen.c:25:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘int *’ makes integer from pointer without a cast [-Wint-conversion]\n   25 |     c->gp_regs[a0]=arg0;\n      |                   ^\n
53,True,
54,True,"data/Hetrify/54/54_func_gen.c: In function ‘str_len’:\ndata/Hetrify/54/54_func_gen.c:27:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   27 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/54/54_func_gen.c: In function ‘find_char’:\ndata/Hetrify/54/54_func_gen.c:127:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  127 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/54/54_func_gen.c: In function ‘same_chars’:\ndata/Hetrify/54/54_func_gen.c:296:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  296 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/54/54_func_gen.c:297:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  297 |     c->gp_regs[a1]=arg1;\n      |                   ^\ndata/Hetrify/54/54_func_gen.c:333:50: warning: passing argument 1 of ‘str_len’ makes pointer from integer without a cast [-Wint-conversion]\n  333 |     c->gp_regs[a0] = (uint64_t)str_len(c->gp_regs[a0]);\n      |                                        ~~~~~~~~~~^~~~\n      |                                                  |\n      |                                                  uint64_t {aka long unsigned int}\ndata/Hetrify/54/54_func_gen.c:22:19: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int str_len(void* arg0){\n      |             ~~~~~~^~~~\ndata/Hetrify/54/54_func_gen.c:351:50: warning: passing argument 1 of ‘str_len’ makes pointer from integer without a cast [-Wint-conversion]\n  351 |     c->gp_regs[a0] = (uint64_t)str_len(c->gp_regs[a0]);\n      |                                        ~~~~~~~~~~^~~~\n      |                                                  |\n      |                                                  uint64_t {aka long unsigned int}\ndata/Hetrify/54/54_func_gen.c:22:19: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   22 | int str_len(void* arg0){\n      |             ~~~~~~^~~~\ndata/Hetrify/54/54_func_gen.c:410:52: warning: passing argument 1 of ‘find_char’ makes pointer from integer without a cast [-Wint-conversion]\n  410 |     c->gp_regs[a0] = (uint64_t)find_char(c->gp_regs[a0],c->gp_regs[a1],c->gp_regs[a2]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/54/54_func_gen.c:122:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int find_char(void* arg0, int arg1, char arg2){\n      |               ~~~~~~^~~~\ndata/Hetrify/54/54_func_gen.c:529:52: warning: passing argument 1 of ‘find_char’ makes pointer from integer without a cast [-Wint-conversion]\n  529 |     c->gp_regs[a0] = (uint64_t)find_char(c->gp_regs[a0],c->gp_regs[a1],c->gp_regs[a2]);\n      |                                          ~~~~~~~~~~^~~~\n      |                                                    |\n      |                                                    uint64_t {aka long unsigned int}\ndata/Hetrify/54/54_func_gen.c:122:21: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n  122 | int find_char(void* arg0, int arg1, char arg2){\n      |               ~~~~~~^~~~\n"
55,True,
56,True,data/Hetrify/56/56_func_gen.c: In function ‘string_length’:\ndata/Hetrify/56/56_func_gen.c:26:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n   26 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/56/56_func_gen.c: In function ‘correct_bracketing’:\ndata/Hetrify/56/56_func_gen.c:126:19: warning: assignment to ‘uint64_t’ {aka ‘long unsigned int’} from ‘void *’ makes integer from pointer without a cast [-Wint-conversion]\n  126 |     c->gp_regs[a0]=arg0;\n      |                   ^\ndata/Hetrify/56/56_func_gen.c:162:56: warning: passing argument 1 of ‘string_length’ makes pointer from integer without a cast [-Wint-conversion]\n  162 |     c->gp_regs[a0] = (uint64_t)string_length(c->gp_regs[a0]);\n      |                                              ~~~~~~~~~~^~~~\n      |                                                        |\n      |                                                        uint64_t {aka long unsigned int}\ndata/Hetrify/56/56_func_gen.c:21:34: note: expected ‘void *’ but argument is of type ‘uint64_t’ {aka ‘long unsigned int’}\n   21 | unsigned int string_length(void* arg0){\n      |                            ~~~~~~^~~~\n
